kode pelanggan,umur,kota,gender,education,keluarga,Pekerjaan,Penanggung,Usaha,punya_produk1,punya_produk2,punya_produk3,punya_produk4,punya_produk5,punya_produk6,jualan,omset,penghasilan,average_sisauang_mingguan_1BT,average_sisauang_mingguan_2BT,average_sisauang_mingguan_3BT,average_sisauang_mingguan_4BT,average_sisauang_mingguan_5BT,average_sisauang_mingguan_6BT,sisauang_akhir_1BT,sisauang_akhir_2BT,sisauang_akhir_3BT,sisauang_akhir_4BT,sisauang_akhir_5BT,sisauang_akhir_6BT,sisauang_tertahan_1BT,sisauang_tertahan_2BT,sisauang_tertahan_3BT,sisauang_tertahan_4BT,sisauang_tertahan_5BT,sisauang_tertahan_6BT,sisauang_tersedia_1BT,sisauang_tersedia_2BT,sisauang_tersedia_3BT,sisauang_tersedia_4BT,sisauang_tersedia_5BT,sisauang_tersedia_6BT,sisa_hutang_1BT,sisa_hutang_2BT,sisa_hutang_3BT,sisa_hutang_4BT,sisa_hutang_5BT,sisa_hutang_6BT,jumlah_pembayaran_hutang_1BT,jumlah_pembayaran_hutang_2BT,jumlah_pembayaran_hutang_3BT,jumlah_pembayaran_hutang_4BT,jumlah_pembayaran_hutang_5BT,jumlah_pembayaran_hutang_6BT,jumlah_pengeluaran_1BT,jumlah_pengeluaran_2BT,jumlah_pengeluaran_3BT,jumlah_pengeluaran_4BT,jumlah_pengeluaran_5BT,jumlah_pengeluaran_6BT,jumlah_pemasukan_1BT,jumlah_pemasukan_2BT,jumlah_pemasukan_3BT,jumlah_pemasukan_4BT,jumlah_pemasukan_5BT,jumlah_pemasukan_6BT,frekuensi_pengeluaran_1BT,frekuensi_pengeluaran_2BT,frekuensi_pengeluaran_3BT,frekuensi_pengeluaran_4BT,frekuensi_pengeluaran_5BT,frekuensi_pengeluaran_6BT,frekuensi_pemasukan_1BT,frekuensi_pemasukan_2BT,frekuensi_pemasukan_3BT,frekuensi_pemasukan_4BT,frekuensi_pemasukan_5BT,frekuensi_pemasukan_6BT,tgl data,flag
DNH4552,30.0,G,M,,B,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,704.117765,1053.216817,2036.709985,1232.439134,1600.485211,2232.712748,38.53922947,537.140045,613.7443757,1986.156637,497.4090973,510.2905652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.3959505,0.0,0.0,110563.0442,111926.6884,113280.6012,114624.852,115959.5099,117284.6433,773.68982,773.68982,773.68982,773.68982,773.68982,773.68982,774.2277137,774.4030512,774.5072413,774.4393279,774.3836474,1287.67351,275.6268982,697.7987205,0.0,2263.186867,761.5021794,0.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,04/08/23 14.17,1.0
SLIZ107,26.0,L,F,,B,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.01469348,1688.128288,0.0,610.863189,0.0,0.0,114.2909168,1295.328459,245.1324522,0.0,27.0,24.0,39.0,43.0,7.0,33.0,14.0,17.0,24.0,11.0,3.0,13.0,04/08/23 14.17,0.0
TIT4784,11.0,E,,,,,,Bahan Mentah,0.0,0.0,1.0,0.0,0.0,1.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,1.0
LI47286,43.0,E,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
THL6837,40.0,B,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5645.342942,4800.746977,2854.814679,9172.969277,3187.732213,4719.087739,5662.112556,4660.873453,3025.842731,9432.053079,3291.137022,4514.056524,361.0,459.0,283.0,593.0,332.0,319.0,93.0,94.0,69.0,108.0,75.0,71.0,04/08/23 14.17,0.0
BAU6684,32.0,Q,,,,,,Jasa Prantara Keuangan Lainnya,0.0,0.0,0.0,1.0,1.0,0.0,RITEL,,,275563.6047,75086.91768,141835.1902,52616.37536,86214.42533,174415.5838,140477.8595,139137.4167,140274.2441,5044.501898,5959.121204,350174.8639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103985.5607,0.0,5044.501195,5959.121204,350174.8639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609146.1361,209067.8422,432129.1004,140494.4165,343114.6185,0.0,505031.0108,313386.5829,426751.4185,139579.7972,0.0,350174.8639,5.0,7.0,2.0,0.0,1.0,0.0,2.0,4.0,6.0,2.0,0.0,0.0,04/08/23 14.17,1.0
ISR5992,4.0,D,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
DVH9790,26.0,R,M,,B,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,1.0
LQ99146,48.0,X,M,,K,Technical / Engineering-lainnya,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
AYW7388,51.0,I,M,,K,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,304.1550352,1739.549165,0.0,0.0,0.0,0.0,0,1678.994235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.994235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34997.55793,18006.74266,29189.9503,25803.61621,8850.711052,0.0,35355.11916,17424.22891,28669.90024,23967.61663,11943.70529,0.0,120.0,75.0,114.0,90.0,23.0,0.0,16.0,10.0,12.0,9.0,5.0,0.0,04/08/23 14.17,0.0
YJD8399,35.0,O,F,,K,Penganggur/Belum Bekerja/Pencari Kerja,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
CK64700,1.0,H,,,,,,Perd. Tekstil & Pakaian Jadi,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
WT94200,40.0,Q,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,8.540623594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13630.27721,14534.39075,15430.44383,16318.53923,17198.77854,18071.26181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,1.0
EX88473,34.0,B,F,,B,Ibu RT,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80599.24775,46915.40544,31288.40193,27447.06597,23576.38674,20755.04495,80856.12184,47613.43356,31146.51301,27467.87493,22578.54436,22047.61333,1140.0,936.0,692.0,712.0,687.0,647.0,223.0,197.0,172.0,180.0,136.0,142.0,04/08/23 14.17,0.0
SIKR148,46.0,E,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,7568.754532,5086.939433,5521.971071,6316.453901,7336.310602,6766.267899,7601.046977,7286.301547,3964.067435,5373.445529,6935.416423,6636.356524,0.0,0.0,0.0,0.0,0.0,0.0,7601.046977,7286.301547,3964.067435,5373.445529,6935.416423,6636.356524,20056.75366,21033.97525,22011.19685,22988.41845,23965.64004,24942.86164,0.0,0.0,0.0,0.0,0.0,0.0,465.7496485,1232.784519,3739.614736,6128.484814,5715.537542,3808.728065,780.4950787,4555.01863,2330.236642,4566.51392,6014.597441,5181.047736,3.0,2.0,32.0,40.0,56.0,37.0,6.0,9.0,9.0,10.0,9.0,12.0,04/08/23 14.17,0.0
SEBBT09,0.0,I,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
YCZ0099,66.0,G,M,,K,,,,0.0,0.0,1.0,0.0,1.0,1.0,RITEL,,,32122.80101,32003.75021,31962.49474,32359.34805,31675.491,31341.30248,32400.38258,32131.24857,31995.38481,32246.28477,33504.91961,31855.86947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.5910152,0.0,0.0,29519.6333,29519.6333,29519.6333,29519.6333,29519.6333,0.0,29519.6333,29519.6333,29519.6333,29519.6333,29519.6333,4260.314103,4677.821429,4430.019966,7125.344418,5437.130048,5664.45419,4423.06475,4711.054134,4073.40966,5764.726448,6981.137584,6107.882804,149.0,156.0,157.0,147.0,162.0,157.0,9.0,12.0,17.0,12.0,14.0,19.0,04/08/23 14.17,0.0
ANUF501,6.0,F,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769.040003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769.040003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769.090973,7170.85658,0.0,0.0,0.0,0.0,0.0,10324.47448,0.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,04/08/23 14.17,0.0
RGDQ788,47.0,L,F,,K,ASN,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,2087.05031,628.6667604,0.0,0.0,0.0,0.0,2865.065312,1146.91198,147.1290776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2865.065312,1146.91198,147.1290776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.9861502,0.0,0.0,0.0,0.0,1556.868462,1171.769052,238.1372328,0.0,0.0,0.0,20.0,17.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
AAVM992,43.0,E,M,,K,Karyawan,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5616.371204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
SQZT272,69.0,H,F,,J,Usaha Mandiri,,,0.0,0.0,1.0,1.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
ZF73618,54.0,Q,F,,J,ASN,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
IZ68965,43.0,H,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26111.45704,26262.09175,26411.63604,26560.09779,26707.48481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27123.12036,0.0,0.0,0.0,0.0,0.0,27193.42407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
D648802,47.0,I,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,1.0,1.0,0.0,,,,2657.228827,6933.552783,4038.45758,6107.533558,7014.085288,19080.22642,1640.442844,1008.258241,7597.441663,3436.952828,3272.601562,19762.40072,0.0,0.0,0.0,0.0,0.0,0.0,1640.442844,1008.258241,7597.441663,3436.952828,3272.601562,19762.40072,12118.36451,0.0,0.0,38702.32804,23605.46197,12909.91325,47798.59843,47798.59843,47798.59843,47798.59843,47798.59843,47798.59843,25922.53297,12212.14096,42781.87569,36810.59854,25628.66424,35172.71109,26554.71758,5622.957537,46942.36452,36974.9498,9138.865087,14866.11108,17.0,17.0,19.0,35.0,28.0,40.0,3.0,2.0,6.0,9.0,2.0,4.0,04/08/23 14.17,0.0
FF72468,37.0,L,F,,K,Ibu RT,,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,04/08/23 14.17,1.0
ANKB864,2.0,F,,,,,,Jasa Akomodasi Lainnya,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
ABIC672,48.0,L,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,,,,1641.073709,1678.94465,0.0,1481.01459,1530.307421,205.8714771,0.0,4363.799325,0.0,0,3404.382635,2341.584407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3998.220022,0.0,0.0,3218.077798,2155.27957,5380.532691,5616.371204,490.0846457,636.548369,783.0120922,929.4758155,0.0,0.0,0.0,0.0,0.0,0.0,11678.21738,13016.26244,6214.638287,7907.316085,10724.16746,6226.876125,6817.974409,18580.78192,5550.795065,3981.79401,9946.955849,9734.021654,112.0,60.0,83.0,51.0,91.0,77.0,371.0,376.0,311.0,294.0,399.0,344.0,04/08/23 14.17,0.0
IV13067,42.0,L,F,,K,Ibu RT,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,24031.31954,13363.27012,13011.2853,15484.4283,6768.261916,11202.94971,22264.64426,12050.04654,29402.76385,30741.86045,10867.95246,429.6869094,0.0,0.0,0.0,0.0,0.0,0.0,22264.64426,12050.04654,29402.76385,30741.86045,10867.95246,429.6869094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406574.4807,359053.7643,270092.1352,232489.456,205535.9738,163111.8956,411608.1782,341701.047,268753.0386,256345.0615,206830.8479,153667.6431,1772.0,1915.0,1759.0,1499.0,1359.0,1194.0,167.0,129.0,144.0,123.0,129.0,88.0,04/08/23 14.17,0.0
MOVM218,30.0,I,M,,K,Karyawan,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
SNWR210,49.0,K,M,,B,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
EH35449,30.0,L,F,,B,Pedagang,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.990579,8564.348355,10881.89061,10291.85581,19207.3113,17798.56025,2326.234182,8400.618181,10760.83451,10389.69537,18232.10264,16966.58999,171.0,437.0,499.0,549.0,669.0,714.0,22.0,47.0,55.0,57.0,48.0,45.0,04/08/23 14.17,0.0
PN07566,43.0,H,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,85.53418518,0.0,0.0,0.0,0.0,0.0,84.40101237,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.40101237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22027.08048,21072.72666,18969.2365,15251.78361,14232.41915,18580.43996,23204.79949,21676.63808,18037.41205,15246.69854,14722.20402,17980.29823,615.0,629.0,640.0,647.0,621.0,622.0,307.0,387.0,307.0,283.0,330.0,259.0,04/08/23 14.17,0.0
NDKX046,7.0,P,,,,,,Perd. Barang Keperluan RT,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
LCG8612,1.0,R,,,,,,Bangunan Pengairan,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,1.0
EJA9304,40.0,Q,F,,K,Ibu RT,SUAMI,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,339.4017274,0.0,356.6720198,340.8087493,768.3093968,2677.412141,726.9719488,423.8218785,0.0,0,1051.027208,2184.808197,0.0,0.0,0.0,0.0,0.0,0.0,726.9719488,423.8218785,0.0,0.0,1051.027208,2184.808197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50085.52133,29797.54279,38658.61807,30451.35655,36228.21926,37250.0985,50388.6714,30832.43975,38652.62373,28795.24859,35094.43827,35614.51012,405.0,136.0,112.0,71.0,189.0,94.0,74.0,41.0,41.0,42.0,37.0,24.0,04/08/23 14.17,1.0
PEK8083,1.0,P,,,,,,Perd. Eceran Perlengkapan RT,0.0,1.0,0.0,1.0,0.0,0.0,,,,772.8593089,341.7983732,0.0,0.0,0.0,326.525019,1363.591353,561.4084224,146.8801603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.591353,561.4084224,146.8801603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.5815523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,04/08/23 14.17,0.0
SXJS939,44.0,R,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302.148763,1867.049353,210.9249156,197.7477503,0.0,2404.32171,2251.737064,1495.6759,237.761811,464.3738751,0.0,592.6623313,20.0,21.0,21.0,15.0,16.0,27.0,8.0,6.0,12.0,11.0,8.0,19.0,04/08/23 14.17,1.0
L903734,39.0,K,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,1.0,1.0,RITEL,,,25190.30547,13084.80916,19364.7793,10231.0591,24572.68892,24631.21464,31390.17252,13718.31151,32454.20296,10522.76975,28884.6617,14697.616,0.0,0.0,0.0,0.0,0.0,0.0,31390.17252,13718.31151,32454.20296,10522.76975,28884.6617,14697.616,19672.40868,21115.25387,22549.90952,23976.42217,25394.83802,26805.20304,157.4496625,157.4496625,157.4496625,157.4496625,157.4496625,157.4496625,2035.751336,37120.33879,67049.61649,46245.05097,13693.01526,51633.21668,19960.35419,18384.44734,88981.0497,27883.15903,27880.06095,28666.05842,12.0,14.0,14.0,13.0,14.0,13.0,22.0,22.0,39.0,25.0,33.0,26.0,04/08/23 14.17,1.0
TI42937,68.0,E,M,,K,Pedagang,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,9.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
